,Ticker,Risk,Yield,Price,Date,Fund,Sponsor,Asset,Fee,TrackingError,Dislocation,Beta,Volume,Classifications
17,IBIT,0.899056,0.510766,38.17,2024-10-15,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.4545,61.099,0.8955,53539000,4-3
18,IBIT,0.751656,0.657986,38.58,2024-10-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,21.4546,77.661,0.896,26627500,4-4
19,IBIT,0.237599,1.1762,38.05,2024-10-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.9673,135.96,0.8983,19655500,3-4
20,IBIT,0.276494,0.112148,39.07,2024-10-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.2311,16.255,0.9034,39820500,3-3
21,IBIT,0.267248,0.725524,38.57,2024-10-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.1684,85.259,0.903,28773400,3-4
22,IBIT,0.27321,0.145613,38.41,2024-10-22,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.2089,20.019,0.9034,23972900,3-3
23,IBIT,0.275104,-0.409653,37.81,2024-10-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.2217,-42.448,0.9052,25771200,3-2
24,IBIT,0.275094,0.9515,38.87,2024-10-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.2216,110.682,0.9083,27015500,3-4
25,IBIT,0.255574,-0.361042,38.01,2024-10-25,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.0892,-36.979,0.91,51745600,3-2
26,IBIT,0.255212,-0.522713,39.67,2024-10-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.0868,-55.167,0.9087,54652300,3-2
27,IBIT,0.245883,0.279352,41.33,2024-10-29,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.0235,35.065,0.9137,81566300,3-3
28,IBIT,-0.038081,0.015336,40.88,2024-10-30,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.0971,5.363,0.9153,32004700,3-3
29,IBIT,-0.12018,-0.367166,39.78,2024-10-31,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.5402,-37.668,0.9155,48039800,2-2
30,IBIT,-0.130459,-0.268056,39.37,2024-11-01,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.4704,-26.518,0.9158,49930200,2-2
31,IBIT,-0.219239,-0.777385,38.25,2024-11-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.8682,-83.818,0.9206,36048900,2-1
32,IBIT,-0.316341,-0.196216,39.51,2024-11-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.2094,-18.436,0.9268,36660400,2-2
33,IBIT,-0.239374,1.366004,43.4,2024-11-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.7316,157.313,0.9516,97138100,2-4
34,IBIT,-0.473515,1.477142,43.6,2024-11-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.1432,169.816,0.9515,40670200,2-4
35,IBIT,-0.90357,1.016986,43.69,2024-11-08,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,10.2258,118.049,0.951,44183700,1-4
36,IBIT,-0.851209,0.758864,49.57,2024-11-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,10.581,89.01,0.9201,96319200,1-4
37,IBIT,0.074463,3.036639,51.05,2024-11-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.8606,345.26,0.9116,77294900,3-4
38,IBIT,0.489582,-0.357984,51.04,2024-11-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.6767,-36.635,0.902,103319300,3-2
39,IBIT,0.441715,0.20938,49.73,2024-11-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.352,27.193,0.8972,60782800,3-3
40,IBIT,0.399754,1.496497,52.13,2024-11-15,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.0673,171.994,0.9014,46939400,3-4
41,IBIT,0.407755,2.78939,52.13,2024-11-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.1216,317.444,0.9006,61022200,3-4
42,IBIT,0.427372,-1.124759,52.7,2024-11-19,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.2547,-122.897,0.9033,80884000,3-1
43,IBIT,0.419528,1.183902,53.72,2024-11-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.2015,136.827,0.9332,70154500,3-4
44,IBIT,0.415355,0.504417,55.9,2024-11-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.1732,60.385,0.9207,93957600,3-3
45,IBIT,0.421099,0.269293,56.49,2024-11-22,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.2121,33.933,0.9204,66020400,3-3
46,IBIT,0.461255,0.789326,54.02,2024-11-25,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.4845,92.437,0.908,69396700,3-4
47,IBIT,0.98187,-1.504508,51.7,2024-11-26,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.0163,-165.619,0.9257,67423300,4-1
48,IBIT,1.15857,0.586852,55.03,2024-11-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.215,69.659,0.9373,61783500,4-4
49,IBIT,1.220664,-0.406115,55.21,2024-11-29,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.6363,-42.05,0.9315,30337300,4-2
50,IBIT,1.219487,-0.758454,54.48,2024-12-02,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.6283,-81.688,0.9236,52619400,4-1
51,IBIT,1.198967,-1.888254,54.46,2024-12-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.4891,-208.79,0.9128,39000400,4-1
52,IBIT,1.183533,1.851956,56.42,2024-12-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.3844,211.983,0.9154,58655300,4-4
53,IBIT,1.276773,1.590845,56.4,2024-12-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.0169,182.608,0.9055,89447600,4-4
54,IBIT,1.299399,2.046322,57.8,2024-12-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.1704,233.849,0.9026,50017000,4-4
55,IBIT,1.661043,-0.899002,54.73,2024-12-09,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,27.6237,-97.5,0.9273,55677600,4-1
56,IBIT,1.659234,0.169165,54.9,2024-12-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,27.6115,22.669,0.9287,48810000,4-3
57,IBIT,1.170979,0.018625,57.72,2024-12-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.2992,5.733,0.9331,48872600,4-3
58,IBIT,0.870804,-2.045423,56.92,2024-12-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.2629,-226.472,0.9388,38811300,4-1
59,IBIT,0.854863,-1.140161,57.91,2024-12-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.1547,-124.63,0.9324,37881700,4-1
60,IBIT,0.827518,1.465711,60.22,2024-12-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,21.9692,168.53,0.9303,63994100,4-4
61,IBIT,0.839928,1.209156,60.73,2024-12-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.0534,139.668,0.9299,49617700,4-4
62,IBIT,0.828708,0.095137,57.18,2024-12-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,21.9773,14.341,0.9355,69862700,4-3
63,IBIT,0.992544,-1.342121,54.72,2024-12-19,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.0887,-147.351,0.9445,79563900,4-1
64,IBIT,0.992413,-1.79214,54.81,2024-12-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.0878,-197.978,0.9469,55327900,4-1
65,IBIT,0.982225,-2.134515,52.87,2024-12-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.0187,-236.495,0.9499,44528500,4-1
66,IBIT,1.13939,-0.851071,56.23,2024-12-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.0849,-92.107,0.9622,27692700,4-1
67,IBIT,0.692268,-0.959802,54.3,2024-12-26,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,21.0517,-104.34,0.9731,26500600,4-1
68,IBIT,0.458707,1.236863,53.68,2024-12-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.4673,142.785,0.9677,35983000,3-4
69,IBIT,0.475507,2.499935,53.55,2024-12-30,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.5812,284.88,0.9642,39340000,3-4
70,IBIT,0.632206,1.45192,53.05,2024-12-31,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.6442,166.979,0.9634,30143600,4-4
71,IBIT,0.656369,0.185117,55.37,2025-01-02,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.8082,24.464,0.9674,41029200,4-3
72,IBIT,0.618124,0.595275,55.96,2025-01-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.5487,70.606,0.965,32839500,4-4
73,IBIT,0.414443,0.172448,58.17,2025-01-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.167,23.038,0.9668,47318400,3-3
74,IBIT,0.437642,-1.851519,54.79,2025-01-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.3244,-204.658,0.972,57081800,3-1
75,IBIT,-0.049886,-0.996633,53.34,2025-01-08,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.017,-108.483,0.9663,47071000,2-1
76,IBIT,-0.015032,-0.53583,53.84,2025-01-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.2535,-56.643,0.9714,43996100,3-2
77,IBIT,-0.00142,-1.264723,53.22,2025-01-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.3458,-138.643,0.9723,44866500,3-1
78,IBIT,0.049169,-0.477788,54.83,2025-01-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.689,-50.113,0.9742,30772800,3-2
79,IBIT,0.059274,-0.221126,56.64,2025-01-15,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.7576,-21.239,0.9695,42124700,3-2
80,IBIT,0.192348,1.825284,57.09,2025-01-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.6603,208.982,0.9652,35548000,3-4
81,IBIT,0.161472,0.58558,59.62,2025-01-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.4509,69.516,0.965,70766100,3-4
82,IBIT,0.151244,1.260008,60.42,2025-01-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.3815,145.389,0.9643,63410700,3-4
83,IBIT,-0.070982,0.927508,59.38,2025-01-22,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.8739,107.982,0.9613,37667900,2-4
84,IBIT,0.039294,0.373679,58.79,2025-01-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.622,45.677,0.9614,118197600,3-3
85,IBIT,0.039398,-0.308224,59.7,2025-01-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.6227,-31.037,0.9611,46082300,3-2
86,IBIT,-0.190435,-1.013304,57.67,2025-01-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.0636,-110.359,0.9675,61243100,2-1
87,IBIT,-0.193065,-0.328912,57.58,2025-01-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.0457,-33.365,0.9652,30257000,2-2
88,IBIT,-0.172048,-0.126157,59.34,2025-01-29,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.1883,-10.555,0.966,38059400,2-2
89,IBIT,-0.283091,0.730933,59.72,2025-01-30,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.435,85.868,0.9665,33479300,2-4
90,IBIT,-0.387417,-1.031123,57.71,2025-01-31,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.7273,-112.363,0.9716,41738300,2-1
91,IBIT,-0.39193,0.416164,57.58,2025-02-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.6966,50.456,0.9675,73864900,2-3
92,IBIT,-0.342151,0.678028,56.13,2025-02-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.0343,79.916,0.9602,48597700,2-4
93,IBIT,-0.338435,-0.200207,55.33,2025-02-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.0596,-18.885,0.9476,24705000,2-2
94,IBIT,-0.395228,-0.235561,55.12,2025-02-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.6743,-22.863,0.9478,28324400,2-2
95,IBIT,-0.348545,-0.133943,54.47,2025-02-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.991,-11.431,0.949,41477300,2-2
96,IBIT,-0.427465,-0.133557,55.38,2025-02-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.4556,-11.387,0.9958,21331800,2-2
97,IBIT,-0.474039,-1.389754,54.11,2025-02-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,13.1396,-152.709,1.0069,27542700,2-1
98,IBIT,-0.531829,-1.505344,55.16,2025-02-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.7476,-165.713,1.0246,34445200,2-1
99,IBIT,-0.537244,-0.673163,54.74,2025-02-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.7109,-72.093,1.0342,24211200,2-1
100,IBIT,-0.724534,0.442156,55.33,2025-02-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,11.4403,53.381,1.0314,27505400,1-3
101,IBIT,-0.615772,-1.290551,53.51,2025-02-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.1781,-141.549,1.0387,38190500,2-1
102,IBIT,-0.539494,0.019359,54.65,2025-02-19,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.6956,5.816,1.0455,29062100,2-3
103,IBIT,-0.525888,0.929425,56.04,2025-02-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.7879,108.198,1.0499,25814900,2-4
104,IBIT,-0.494871,-0.862914,53.92,2025-02-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,12.9983,-93.44,1.0644,48588600,2-1
105,IBIT,0.481033,2.691762,53.41,2025-02-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.6187,306.461,1.0119,38111600,3-4
106,IBIT,0.976369,0.788555,50.03,2025-02-25,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.979,92.35,1.065,103835200,4-4
107,IBIT,1.010575,0.919584,47.96,2025-02-26,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.211,107.091,1.0425,85749300,4-4
108,IBIT,1.098478,-1.207829,47.35,2025-02-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.8074,-132.243,1.0194,43346500,4-1
109,IBIT,1.20109,1.454315,47.9,2025-02-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.5035,167.248,1.0243,59648300,4-4
110,IBIT,1.13734,-2.191779,48.9,2025-03-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.071,-242.937,1.0257,92274100,4-1
111,IBIT,1.123881,0.471315,49.39,2025-03-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.9797,56.661,1.0245,72360100,4-3
112,IBIT,1.093893,-0.331387,51.44,2025-03-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.7763,-33.643,1.0213,49050700,4-2
113,IBIT,1.116367,0.470058,50.64,2025-03-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.9287,56.52,1.0344,50275000,4-3
114,IBIT,1.1871,0.277778,49.43,2025-03-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.4086,34.888,1.0314,59351100,4-3
115,IBIT,1.135907,0.61361,44.91,2025-03-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.0613,72.669,1.0053,85278800,4-4
116,IBIT,1.12463,0.656923,47.24,2025-03-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,23.9848,77.542,1.0023,48562700,4-4
117,IBIT,1.173443,-0.567705,47.15,2025-03-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.3159,-60.229,0.9946,32196200,4-1
118,IBIT,1.172549,-0.122337,45.52,2025-03-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.3099,-10.125,0.9959,42870400,4-2
119,IBIT,1.31818,0.501548,48.14,2025-03-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.2978,60.062,1.0104,43770200,4-3
120,IBIT,1.323304,-0.122179,48.06,2025-03-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.3326,-10.107,1.0155,28998300,4-2
121,IBIT,1.30105,-0.707302,46.81,2025-03-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.1816,-75.933,1.0172,33645500,4-1
122,IBIT,1.321848,-0.629071,48.61,2025-03-19,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.3227,-67.132,1.005,40812800,4-1
123,IBIT,1.393479,1.001474,47.85,2025-03-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.8086,116.304,0.9871,30509100,4-4
124,IBIT,1.310732,-0.963174,47.7,2025-03-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,25.2473,-104.719,0.9872,18141500,4-1
125,IBIT,0.632925,0.247054,50.18,2025-03-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.6491,31.432,0.9932,29833300,4-3
126,IBIT,0.035198,1.074198,50.14,2025-03-25,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.5942,124.485,0.9751,21846300,3-4
127,IBIT,0.076288,0.926254,49.18,2025-03-26,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.873,107.841,0.9729,28741800,3-4
128,IBIT,-0.101743,-0.236673,49.44,2025-03-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.6652,-22.988,0.9748,33004000,2-2
129,IBIT,-0.22667,-0.654823,47.56,2025-03-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.8177,-70.03,0.9833,37749400,2-1
130,IBIT,-0.205798,-1.123197,46.81,2025-03-31,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.9593,-122.722,0.9847,24010800,2-1
131,IBIT,-0.214243,-1.014487,48.3,2025-04-01,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.9021,-110.492,0.9794,30139700,2-1
132,IBIT,1.128161,4.853581,49.41,2025-04-02,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,24.0087,549.665,0.9474,38654700,4-4
133,IBIT,2.623431,-1.219166,46.57,2025-04-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.1524,-133.518,0.9315,40676000,4-1
134,IBIT,2.645435,0.769858,47.71,2025-04-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.3017,90.247,0.9234,68668800,4-4
135,IBIT,2.758504,-1.608334,44.27,2025-04-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.0688,-177.3,0.9459,107582100,4-1
136,IBIT,2.876416,0.105582,43.59,2025-04-08,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.8687,15.516,0.9311,50053300,4-3
137,IBIT,2.836793,-4.786565,46.83,2025-04-09,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.5999,-534.85,0.9281,85507900,4-1
138,IBIT,2.835756,0.873315,45.17,2025-04-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.5928,101.886,0.925,45745700,4-4
139,IBIT,2.750381,0.373404,47.67,2025-04-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.0137,45.646,0.9384,54223500,4-3
140,IBIT,2.748147,2.270922,48.28,2025-04-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.9985,259.116,0.9396,32514400,4-4
141,IBIT,2.72113,0.359653,47.74,2025-04-15,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.8152,44.099,0.9395,24001700,4-3
142,IBIT,2.680806,0.580996,47.96,2025-04-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.5417,69.0,0.9401,27463000,4-4
143,IBIT,2.622964,0.500647,48.26,2025-04-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.1493,59.961,0.9413,23963600,4-3
144,IBIT,2.62234,-0.323533,49.72,2025-04-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.145,-32.759,0.9435,57126900,4-2
145,IBIT,2.640893,-1.583495,52.08,2025-04-22,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.2709,-174.505,0.9248,83738100,4-1
146,IBIT,2.746464,0.215091,53.2,2025-04-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.9871,27.836,0.9221,60960500,4-3
147,IBIT,2.698596,0.056378,53.26,2025-04-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.6624,9.98,0.9225,28476600,4-3
148,IBIT,2.729041,1.351942,54.27,2025-04-25,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.8689,155.731,0.9207,48231000,4-4
149,IBIT,2.745612,0.391056,53.88,2025-04-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,34.9813,47.632,0.9205,34157200,4-3
150,IBIT,2.780542,2.807279,54.22,2025-04-29,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.2183,319.457,0.9142,31214000,4-4
151,IBIT,2.828928,0.036457,53.51,2025-04-30,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,35.5465,7.739,0.9151,34189600,4-3
152,IBIT,1.970297,0.547592,54.95,2025-05-01,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,29.7217,65.242,0.9215,52802600,4-4
153,IBIT,0.177474,-0.414712,55.19,2025-05-02,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.5594,-43.017,0.921,43449000,3-2
154,IBIT,0.088349,-0.246444,53.63,2025-05-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.9548,-24.087,0.924,24957700,3-2
155,IBIT,-0.080504,-2.592004,53.97,2025-05-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.8093,-287.962,0.9189,20578700,2-1
156,IBIT,-0.257477,-0.518983,54.68,2025-05-07,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.6088,-54.748,0.9181,29627400,2-2
157,IBIT,-0.248301,-1.286924,57.62,2025-05-08,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,14.671,-141.141,0.9115,55449000,2-1
158,IBIT,-0.009264,0.481869,58.66,2025-05-09,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.2926,57.848,0.9107,36503700,3-3
159,IBIT,0.028135,0.111999,57.88,2025-05-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.5463,16.238,0.9121,44350600,3-3
160,IBIT,0.195855,2.8686,59.62,2025-05-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.6841,326.355,0.9153,38312000,3-4
161,IBIT,0.248569,1.070149,58.74,2025-05-14,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.0417,124.03,0.911,38499400,3-4
162,IBIT,0.254932,1.174599,58.67,2025-05-15,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.0849,135.78,0.9092,33563800,3-4
163,IBIT,0.305171,0.369933,59.2,2025-05-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.4257,45.255,0.9061,37353600,3-3
164,IBIT,0.323174,0.999131,59.99,2025-05-19,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.5478,116.04,0.8971,50625100,3-4
165,IBIT,0.201556,-0.136864,60.91,2025-05-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.7228,-11.759,0.9303,49771100,3-2
166,IBIT,0.090095,-0.175242,61.79,2025-05-21,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.9666,-16.077,0.9041,98801900,3-2
167,IBIT,0.109952,0.681815,63.23,2025-05-22,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.1013,80.342,0.909,66549500,3-4
168,IBIT,0.14161,0.892766,61.83,2025-05-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.3161,104.074,0.8983,61971400,3-4
169,IBIT,0.087361,1.025034,62.5,2025-05-27,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.9481,118.954,0.8995,49538600,3-4
170,IBIT,0.183851,-0.98736,60.79,2025-05-28,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.6027,-107.44,0.9038,44241900,3-1
171,IBIT,0.11038,0.327267,59.99,2025-05-29,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.1042,40.455,0.9022,70159800,3-3
172,IBIT,0.113918,0.197112,59.46,2025-05-30,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.1282,25.813,0.8968,45680000,3-3
173,IBIT,0.286898,-2.581041,59.36,2025-06-02,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.3017,-286.729,0.8901,30733500,3-1
174,IBIT,0.476645,-0.395766,60.4,2025-06-03,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.5889,-40.886,0.8931,37381600,3-2
175,IBIT,0.401366,0.580508,59.64,2025-06-04,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.0783,68.945,0.8769,32365300,3-4
176,IBIT,0.360828,-0.159889,57.87,2025-06-05,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.8033,-14.35,0.8764,57995000,3-2
177,IBIT,0.348679,-0.643485,59.26,2025-06-06,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,18.7208,-68.754,0.8778,34477600,3-1
178,IBIT,0.151404,0.392993,61.77,2025-06-09,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.3825,47.85,0.863,43950300,3-3
179,IBIT,0.110921,-0.718032,62.29,2025-06-10,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,17.1079,-77.141,0.8443,32894300,3-1
180,IBIT,-0.054678,0.317516,61.84,2025-06-11,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.9845,39.358,0.8422,30336900,2-3
181,IBIT,-0.107426,0.863916,60.7,2025-06-12,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,15.6267,100.828,0.8343,36713600,2-4
182,IBIT,0.069307,-0.644366,59.74,2025-06-13,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,16.8256,-68.853,0.8393,42127800,3-1
183,IBIT,0.428898,2.401045,61.8,2025-06-16,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,19.265,273.755,0.8499,42415200,3-4
184,IBIT,0.618531,-0.148553,59.5,2025-06-17,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.5515,-13.074,0.8621,53900700,4-2
185,IBIT,0.660041,-1.576488,58.97,2025-06-18,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.8331,-173.717,0.8478,40166400,4-1
186,IBIT,0.649789,-1.14724,58.67,2025-06-20,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,20.7635,-125.426,0.8443,35261800,4-1
187,IBIT,0.76638,-1.223039,58.67,2025-06-23,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,21.5545,-133.954,0.8323,63747200,4-1
188,IBIT,0.863596,-1.981566,60.06,2025-06-24,iShares Bitcoin Trust ETF,BlackRock,BTC,0.25,22.214,-219.288,0.8329,40387200,4-1
